0.000000000000000e+00 3.037115624053131e-01 1.020498105123217e+00 -2.432550555519918e-01 0.000000000000000e+00
1.684631774713629e-03 3.037115624053131e-01 1.020498105123217e+00 -2.432550555519918e-01 0.000000000000000e+00
3.369263549427245e-01 3.017771859890719e-01 1.029808534492824e+00 -2.344985911875886e-01 -1.240692154407389e-01
6.738527098854540e-01 2.958973849178024e-01 1.055179885411234e+00 -2.115300172323330e-01 -2.396754524777408e-01
1.010779064828189e+00 2.866843855224926e-01 1.089794533826472e+00 -1.823646403126571e-01 -3.383200423758232e-01
1.347705419770924e+00 2.760513797831616e-01 1.126980163909646e+00 -1.536528594824235e-01 -4.169854934726894e-01
1.684631774713658e+00 2.666953382560550e-01 1.162454771185350e+00 -1.277150172740910e-01 -4.760249034711044e-01
2.021558129656390e+00 2.610063929129031e-01 1.193926749401725e+00 -1.029503336036272e-01 -5.165761230550383e-01
2.358484484599081e+00 2.604359366756424e-01 1.219556314674903e+00 -7.507311846828925e-02 -5.380670456975279e-01
2.695410839541771e+00 2.653558754280634e-01 1.236472689139728e+00 -3.764852426331036e-02 -5.369430198709515e-01
3.032337194484461e+00 2.749720894411999e-01 1.240090803292044e+00 1.645383010554039e-02 -5.070634850366893e-01
3.369263549427152e+00 2.872767986351449e-01 1.225702405844107e+00 9.043870799528614e-02 -4.443414250214641e-01
3.706189904369842e+00 2.997757014759303e-01 1.193417086127392e+00 1.760345162400631e-01 -3.547652686484201e-01
4.043116259312533e+00 3.111280808963769e-01 1.151824948727134e+00 2.533334238862741e-01 -2.554010111371995e-01
4.380042614255223e+00 3.218149353507585e-01 1.113586673810039e+00 3.033418947358571e-01 -1.621514994183207e-01
4.716968969197914e+00 3.330123825773511e-01 1.088045333935392e+00 3.171172276357894e-01 -7.955788355679078e-02
5.053895324140604e+00 3.453874048636227e-01 1.079098255033027e+00 2.926329267214633e-01 -2.389054194155686e-03
5.390821679083294e+00 3.585511909238839e-01 1.086054581201247e+00 2.287908991669112e-01 7.823767113161048e-02
5.727748034025985e+00 3.705523313462974e-01 1.102237731187572e+00 1.254524922531530e-01 1.679077608939956e-01
6.064674388968675e+00 3.777724990577458e-01 1.111607268221796e+00 -6.104969759958767e-03 2.578023229487955e-01
6.401600743911366e+00 3.778574574265453e-01 1.094971133932996e+00 -1.291321855841090e-01 3.152722012677142e-01
