0.000000000000000e+00 5.850665007702216e-02 1.016772669227892e+00 -2.432550555519918e-01 0.000000000000000e+00
1.684631774713629e-03 5.850665007702216e-02 1.016772669227892e+00 -2.432550555519918e-01 0.000000000000000e+00
3.369263549427245e-01 5.849001968346423e-02 1.017131072272702e+00 -2.429344518495017e-01 -2.444171671134618e-02
6.738527098854540e-01 5.843944397877072e-02 1.018216185779915e+00 -2.419656132839221e-01 -4.905571466483929e-02
1.010779064828189e+00 5.835489905012791e-02 1.020014220041175e+00 -2.403663336058887e-01 -7.352030971293573e-02
1.347705419770924e+00 5.823638292561060e-02 1.022502573215414e+00 -2.381656434010566e-01 -9.776245862217463e-02
1.684631774713658e+00 5.808396328857583e-02 1.025650600229010e+00 -2.354026770577865e-01 -1.217115736783718e-01
2.021558129656390e+00 5.789783991530444e-02 1.029420585932163e+00 -2.321252187733897e-01 -1.453003422983458e-01
2.358484484599081e+00 5.767841415244106e-02 1.033768909526239e+00 -2.283879758967891e-01 -1.684655262370313e-01
2.695410839541771e+00 5.742635884961225e-02 1.038647341857288e+00 -2.242506736911453e-01 -1.911487163029856e-01
3.032337194484461e+00 5.714268222961283e-02 1.044004412178829e+00 -2.197760717516889e-01 -2.132970122446851e-01
3.369263549427152e+00 5.682877988307131e-02 1.049786780246243e+00 -2.150280011091885e-01 -2.348635946460437e-01
3.706189904369842e+00 5.648647031390220e-02 1.055940553174242e+00 -2.100695127121482e-01 -2.558081570440139e-01
4.043116259312533e+00 5.611801107294186e-02 1.062412493990380e+00 -2.049612134802503e-01 -2.760971720456847e-01
4.380042614255223e+00 5.572609430098589e-02 1.069151079438753e+00 -1.997598470816399e-01 -2.957039742262277e-01
4.716968969197914e+00 5.531382225407974e-02 1.076107377180034e+00 -1.945171550700593e-01 -3.146086537276450e-01
5.053895324140604e+00 5.488466491912017e-02 1.083235725827135e+00 -1.892790322272122e-01 -3.327977661789746e-01
5.390821679083294e+00 5.444240300572507e-02 1.090494214076764e+00 -1.840849699171719e-01 -3.502638752907675e-01
5.727748034025985e+00 5.399106034528118e-02 1.097844966484843e+00 -1.789677645574954e-01 -3.670049530132968e-01
6.064674388968675e+00 5.353483003649626e-02 1.105254252240695e+00 -1.739534559284443e-01 -3.830236677290452e-01
6.401600743911366e+00 5.307799858774089e-02 1.112692439237779e+00 -1.690614523198362e-01 -3.983265933306796e-01
6.738527098854056e+00 5.262487188414183e-02 1.120133819069986e+00 -1.643047962216532e-01 -4.129233714359916e-01
7.075453453796746e+00 5.217970615414205e-02 1.127556329497442e+00 -1.596905247352917e-01 -4.268258559750432e-01
7.412379808739437e+00 5.174664631406214e-02 1.134941200178247e+00 -1.552200821861473e-01 -4.400472647207216e-01
7.749306163682127e+00 5.132967327283016e-02 1.142272544491127e+00 -1.508897474885066e-01 -4.526013568812546e-01
8.086232518624819e+00 5.093256105426561e-02 1.149536915493685e+00 -1.466910446059387e-01 -4.645016504567699e-01
8.423158873567509e+00 5.055884378769632e-02 1.156722842519731e+00 -1.426111102503483e-01 -4.757606881281629e-01
8.760085228510199e+00 5.021179209824402e-02 1.163820359711565e+00 -1.386329997736360e-01 -4.863893548311600e-01
9.097011583452890e+00 4.989439810474022e-02 1.170820531290276e+00 -1.347359253900371e-01 -4.963962391963843e-01
9.433937938395580e+00 4.960936764559833e-02 1.177714982466838e+00 -1.308954482407332e-01 -5.057870086775077e-01
9.770864293338271e+00 4.935911854054054e-02 1.184495436572266e+00 -1.270836814304323e-01 -5.145637419337482e-01
1.010779064828096e+01 4.914578346001527e-02 1.191153264148666e+00 -1.232695557391940e-01 -5.227241766041892e-01
1.044471700322365e+01 4.897121588828381e-02 1.197679049043481e+00 -1.194190704027293e-01 -5.302609536067496e-01
1.078164335816634e+01 4.883699760457194e-02 1.204062161867538e+00 -1.154952092393083e-01 -5.371611494533298e-01
1.111856971310903e+01 4.874444516777514e-02 1.210290325247587e+00 -1.114571188647860e-01 -5.434064427498064e-01
1.145549606805172e+01 4.869461322965393e-02 1.216349134531071e+00 -1.072586306460457e-01 -5.489738222183129e-01
1.179242242299441e+01 4.868829306560961e-02 1.222221532754827e+00 -1.028471848397522e-01 -5.538359158812857e-01
1.212934877793710e+01 4.872600737092630e-02 1.227887284674517e+00 -9.816462308838408e-02 -5.579597375894443e-01
1.246627513287979e+01 4.880800342926737e-02 1.233322546346258e+00 -9.314993795102529e-02 -5.613039110937114e-01
1.280320148782248e+01 4.893424528181383e-02 1.238499580112926e+00 -8.774155920906090e-02 -5.638166046059901e-01
1.314012784276517e+01 4.910440105343189e-02 1.243386554788142e+00 -8.187617618410069e-02 -5.654368477329356e-01
1.347705419770787e+01 4.931781989426662e-02 1.247947307276736e+00 -7.548458745516572e-02 -5.660988522179581e-01
1.381398055265056e+01 4.957349810794645e-02 1.252141060695473e+00 -6.848961056856646e-02 -5.657350980321972e-01
1.415090690759325e+01 4.987004264288782e-02 1.255922314086565e+00 -6.081027246703916e-02 -5.642747353126568e-01
1.448783326253594e+01 5.020564221361267e-02 1.259241169388773e+00 -5.236929031292158e-02 -5.616400848808955e-01
1.482475961747863e+01 5.057804759179126e-02 1.262044129764703e+00 -4.309603156420642e-02 -5.577481345357512e-01
1.516168597242132e+01 5.098455460724084e-02 1.264275161646913e+00 -3.292316390651608e-02 -5.525187293856627e-01
1.549861232736401e+01 5.142198999203199e-02 1.265876941665766e+00 -2.178565484663902e-02 -5.458821092353268e-01
1.583553868230670e+01 5.188671580226049e-02 1.266792575880745e+00 -9.629501153532005e-03 -5.377793220855168e-01
1.617246503724957e+01 5.237467000483872e-02 1.266968087446404e+00 3.576517723797709e-03 -5.281608722529539e-01
1.650939139219262e+01 5.288144183948030e-02 1.266355484342273e+00 1.783830195887141e-02 -5.169936653248005e-01
1.684631774713566e+01 5.340236931208699e-02 1.264915888985488e+00 3.314037765978618e-02 -5.042734997053464e-01
1.718324410207871e+01 5.393266016722308e-02 1.262622588697486e+00 4.944146521735810e-02 -4.900295804512129e-01
1.752017045702175e+01 5.446755158329066e-02 1.259464193036972e+00 6.666183238221904e-02 -4.743198101981101e-01
1.785709681196480e+01 5.500250055360267e-02 1.255447625796107e+00 8.468110880440274e-02 -4.572315992538891e-01
1.819402316690784e+01 5.553336956799163e-02 1.250600082726895e+00 1.033497774522321e-01 -4.388905680877133e-01
1.853094952185089e+01 5.605658753341211e-02 1.244969594988616e+00 1.224932672503902e-01 -4.194589696368077e-01
1.886787587679393e+01 5.656929445220515e-02 1.238624580777533e+00 1.419056479746101e-01 -3.991206666713614e-01
1.920480223173698e+01 5.706945534258310e-02 1.231652351057338e+00 1.613580128664679e-01 -3.780743188883031e-01
1.954172858668003e+01 5.755590318458833e-02 1.224156008155423e+00 1.806202535563444e-01 -3.565357055190969e-01
1.987865494162307e+01 5.802831298334463e-02 1.216250141235739e+00 1.994656542280316e-01 -3.347248937250651e-01
