0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
3.125000000000000e-03 3.369263549427258e-03 -6.530718353785778e-02
6.250000000000000e-03 6.739349689698711e-03 8.088066938629254e-05
9.375000000000001e-03 1.011108121249049e-02 -7.027793306839191e-03
1.250000000000000e-02 1.348528131119160e-02 -1.419836799764550e-04
1.562500000000000e-02 1.686277378188298e-02 -2.467664202613125e-03
1.875000000000000e-02 2.024438322446370e-02 7.271953730839543e-05
2.187500000000000e-02 2.363093524397333e-02 -1.267157095239480e-03
2.500000000000000e-02 2.702325665215984e-02 1.040856142617956e-05
2.812500000000000e-02 3.042217566934200e-02 -7.736481643980162e-04
3.125000000000000e-02 3.382852212661575e-02 1.654965936991750e-05
3.437500000000000e-02 3.724312766845378e-02 -5.170563967892075e-04
3.750000000000001e-02 4.066682595574785e-02 -2.901648597932987e-06
4.062500000000000e-02 4.410045286934348e-02 -3.712647762125894e-04
4.375000000000000e-02 4.754484671411652e-02 2.081412015776867e-06
4.687500000000000e-02 5.100084842364160e-02 -2.620984453044550e-04
5.000000000000000e-02 5.446930176550237e-02 -1.462457434101414e-06
5.312500000000001e-02 5.795105354729364e-02 -2.084448044874684e-04
5.625000000000000e-02 6.144695382336569e-02 4.842055906566425e-06
5.937500000000000e-02 6.495785610236132e-02 -1.745865158534534e-04
6.250000000000000e-02 6.848461755559625e-02 5.988948385907638e-06
6.562500000000000e-02 7.202809922633362e-02 -1.400487473843031e-04
6.875000000000001e-02 7.558916624000402e-02 -1.844726489098744e-05
7.187500000000001e-02 7.916868801542200e-02 -1.111980027928051e-04
7.500000000000001e-02 8.276753847705080e-02 -6.620719012012927e-06
7.812500000000000e-02 8.638659626836727e-02 -8.677363261155231e-05
8.125000000000000e-02 9.002674496637868e-02 -8.353977348071045e-07
8.437500000000001e-02 9.368887329734420e-02 -6.564214832074127e-05
8.750000000000001e-02 9.737387535375355e-02 -6.961451566783515e-07
9.062500000000001e-02 1.010826508126157e-01 -7.508263913320698e-05
9.375000000000000e-02 1.048161051551108e-01 2.576417439240667e-06
9.687500000000000e-02 1.085751498876601e-01 -5.019401828390808e-05
1.000000000000000e-01 1.123607027644654e-01 1.785808791783541e-06
1.031250000000000e-01 1.161736880115753e-01 -4.804746169892534e-05
1.062500000000000e-01 1.200150365525305e-01 -2.639170524213148e-06
1.093750000000000e-01 1.238856862356450e-01 -5.185315668625409e-05
1.125000000000000e-01 1.277865820629775e-01 -7.458896074955974e-06
1.156250000000000e-01 1.317186764210495e-01 -3.925113518660174e-05
1.187500000000000e-01 1.356829293133661e-01 1.549222042508448e-07
