0.000000000000000e+00 0.000000000000000e+00 1.769184752973906e-04
3.125000000000000e-03 3.369263549427258e-03 1.769184752973906e-04
6.250000000000000e-03 6.739349689698711e-03 -1.534446832202749e-05
9.375000000000001e-03 1.011108121249049e-02 -1.208238803116456e-04
1.250000000000000e-02 1.348528131119160e-02 3.840557884099502e-05
1.562500000000000e-02 1.686277378188298e-02 -6.872915240185684e-05
1.875000000000000e-02 2.024438322446370e-02 2.561576540258635e-05
2.187500000000000e-02 2.363093524397333e-02 -3.893224923767310e-05
2.500000000000000e-02 2.702325665215984e-02 7.406879145753206e-05
2.812500000000000e-02 3.042217566934200e-02 -9.309770577708258e-05
3.125000000000000e-02 3.382852212661575e-02 8.558253681958466e-05
3.437500000000000e-02 3.724312766845378e-02 -3.126765038145161e-05
3.750000000000001e-02 4.066682595574785e-02 5.244943466408840e-05
4.062500000000000e-02 4.410045286934348e-02 -2.089822556046783e-05
4.375000000000000e-02 4.754484671411652e-02 3.401145163471714e-05
4.687500000000000e-02 5.100084842364160e-02 -3.673018569733539e-05
5.000000000000000e-02 5.446930176550237e-02 3.366585347937896e-05
5.312500000000001e-02 5.795105354729364e-02 -4.363521957200075e-05
5.625000000000000e-02 6.144695382336569e-02 2.765261734959566e-05
5.937500000000000e-02 6.495785610236132e-02 -3.117673123439402e-05
6.250000000000000e-02 6.848461755559625e-02 3.494381565253846e-05
6.562500000000000e-02 7.202809922633362e-02 -1.598476366872343e-05
6.875000000000001e-02 7.558916624000402e-02 2.107605596671710e-05
7.187500000000001e-02 7.916868801542200e-02 -2.349103606481288e-05
7.500000000000001e-02 8.276753847705080e-02 1.137663285736645e-05
7.812500000000000e-02 8.638659626836727e-02 -1.651632498120748e-05
8.125000000000000e-02 9.002674496637868e-02 1.701520316542119e-05
8.437500000000001e-02 9.368887329734420e-02 -1.867227623155948e-05
8.750000000000001e-02 9.737387535375355e-02 1.214543550820706e-05
9.062500000000001e-02 1.010826508126157e-01 -8.235791476924359e-06
9.375000000000000e-02 1.048161051551108e-01 8.103514295635034e-06
9.687500000000000e-02 1.085751498876601e-01 2.678831305939754e-06
1.000000000000000e-01 1.123607027644654e-01 -3.136873792567259e-06
1.031250000000000e-01 1.161736880115753e-01 -3.666015041112233e-06
1.062500000000000e-01 1.200150365525305e-01 2.413911604571582e-06
1.093750000000000e-01 1.238856862356450e-01 6.918515591010692e-06
1.125000000000000e-01 1.277865820629775e-01 -9.102142125948800e-06
1.156250000000000e-01 1.317186764210495e-01 3.477186737045005e-06
1.187500000000000e-01 1.356829293133661e-01 -3.873423776744387e-06
1.218750000000000e-01 1.396803085947971e-01 1.516970272288190e-05
1.250000000000000e-01 1.437117902078738e-01 -1.098404439784278e-05
1.281250000000000e-01 1.477783584210617e-01 1.386303849080065e-05
1.312500000000000e-01 1.518810060690650e-01 -1.372258488794202e-05
1.343750000000000e-01 1.560207347952229e-01 1.942378593413883e-05
1.375000000000000e-01 1.601985552960564e-01 -1.138637596355970e-05
1.406250000000000e-01 1.644154875680252e-01 1.293379808895408e-05
1.437500000000000e-01 1.686725611565558e-01 -1.311896579218541e-05
