0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00
3.125000000000000e-03 3.369263549427258e-03 1.000039259442646e+00
6.250000000000000e-03 6.739349689698711e-03 1.000107751183540e+00
9.375000000000001e-03 1.011108121249049e-02 1.000210273367472e+00
1.250000000000000e-02 1.348528131119160e-02 1.000347430424754e+00
1.562500000000000e-02 1.686277378188298e-02 1.000519540203137e+00
1.875000000000000e-02 2.024438322446370e-02 1.000726905290698e+00
2.187500000000000e-02 2.363093524397333e-02 1.000969806921572e+00
2.500000000000000e-02 2.702325665215984e-02 1.001248429581642e+00
2.812500000000000e-02 3.042217566934200e-02 1.001563035247476e+00
3.125000000000000e-02 3.382852212661575e-02 1.001913920189074e+00
3.437500000000000e-02 3.724312766845378e-02 1.002301381370629e+00
3.750000000000001e-02 4.066682595574785e-02 1.002725819076184e+00
4.062500000000000e-02 4.410045286934348e-02 1.003187604880233e+00
4.375000000000000e-02 4.754484671411652e-02 1.003687119014331e+00
4.687500000000000e-02 5.100084842364160e-02 1.004224772302731e+00
5.000000000000000e-02 5.446930176550237e-02 1.004801044597760e+00
5.312500000000001e-02 5.795105354729364e-02 1.005416473243120e+00
5.625000000000000e-02 6.144695382336569e-02 1.006071554807039e+00
5.937500000000000e-02 6.495785610236132e-02 1.006766842803558e+00
6.250000000000000e-02 6.848461755559625e-02 1.007502906200922e+00
6.562500000000000e-02 7.202809922633362e-02 1.008280354929700e+00
6.875000000000001e-02 7.558916624000402e-02 1.009099866854605e+00
7.187500000000001e-02 7.916868801542200e-02 1.009962092584929e+00
7.500000000000001e-02 8.276753847705080e-02 1.010867736058195e+00
7.812500000000000e-02 8.638659626836727e-02 1.011817515157737e+00
8.125000000000000e-02 9.002674496637868e-02 1.012812155394844e+00
8.437500000000001e-02 9.368887329734420e-02 1.013852438412779e+00
8.750000000000001e-02 9.737387535375355e-02 1.014939162433963e+00
9.062500000000001e-02 1.010826508126157e-01 1.016073155271658e+00
9.375000000000000e-02 1.048161051551108e-01 1.017255239247103e+00
9.687500000000000e-02 1.085751498876601e-01 1.018486258361541e+00
1.000000000000000e-01 1.123607027644654e-01 1.019767091736105e+00
1.031250000000000e-01 1.161736880115753e-01 1.021098619728275e+00
1.062500000000000e-01 1.200150365525305e-01 1.022481750439535e+00
1.093750000000000e-01 1.238856862356450e-01 1.023917384930526e+00
1.125000000000000e-01 1.277865820629775e-01 1.025406404754838e+00
1.156250000000000e-01 1.317186764210495e-01 1.026949711987988e+00
1.187500000000000e-01 1.356829293133661e-01 1.028548248791053e+00
1.218750000000000e-01 1.396803085947971e-01 1.030202925235180e+00
1.250000000000000e-01 1.437117902078738e-01 1.031914619167736e+00
1.281250000000000e-01 1.477783584210617e-01 1.033684219917734e+00
1.312500000000000e-01 1.518810060690650e-01 1.035512559853503e+00
1.343750000000000e-01 1.560207347952229e-01 1.037400482823044e+00
1.375000000000000e-01 1.601985552960564e-01 1.039348815415413e+00
